"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","f1","f2"
"271","query_1",TRUE,4.49186974417287e-10,1285,2893,223,0.0770826132042862,0.173540856031128,"GO:0010628","GO:BP","positive regulation of gene expression",26944,4324,0.106749640976544,0.000862847823437346
"272","query_1",TRUE,3.09365122590289e-21,912,2893,203,0.0701693743518839,0.222587719298246,"GO:0050776","GO:BP","regulation of immune response",26944,13679,0.106701708278581,0.0011041820214146
"273","query_1",TRUE,8.61856391125456e-20,872,2880,200,0.0694444444444444,0.229357798165138,"GO:0019900","GO:MF","kinase binding",25063,3729,0.106609808102345,0.00113739763421292
"274","query_1",TRUE,2.09211113324398e-18,973,2893,205,0.0708606982371241,0.210688591983556,"GO:0009894","GO:BP","regulation of catabolic process",26944,3792,0.106052767718572,0.0010456702874063
"275","query_1",TRUE,1.5932619781046e-13,1126,2893,213,0.073625993778085,0.189165186500888,"GO:0032101","GO:BP","regulation of response to external stimulus",26944,7632,0.105996516546405,0.000939789495977216
"276","query_1",TRUE,2.38317767092205e-13,1130,2893,213,0.073625993778085,0.188495575221239,"GO:0051247","GO:BP","positive regulation of protein metabolic process",26944,14042,0.105891126025354,0.00093648396436085
"277","query_1",TRUE,2.91498092354014e-18,969,2893,204,0.070515036294504,0.210526315789474,"GO:0007017","GO:BP","microtubule-based process",26944,2656,0.105644743656137,0.00104483306999101
"278","query_1",TRUE,0.0013232450534517,1651,2893,240,0.0829588662288282,0.145366444579043,"GO:0048699","GO:BP","generation of neurons",26944,13381,0.105633802816901,0.00072366209201665
"279","query_1",TRUE,4.80402931705739e-09,1300,2893,221,0.076391289319046,0.17,"GO:0009628","GO:BP","response to abiotic stimulus",26944,3586,0.105413784879561,0.000845297221420061
"280","query_1",TRUE,1.83931013383177e-09,1273,2893,219,0.0756999654338057,0.172034564021995,"GO:0040011","GO:BP","locomotion",26944,10240,0.105136821891503,0.000855313390341208
"281","query_1",TRUE,2.30875181337461e-24,803,2893,193,0.0667127549256827,0.240348692403487,"GO:0032446","GO:BP","protein modification by small protein conjugation",26944,7840,0.104437229437229,0.00119101615894203
"282","query_1",TRUE,7.22106884040676e-09,1283,2893,218,0.0753543034911856,0.169914263445051,"GO:1901698","GO:BP","response to nitrogen compound",26944,22185,0.104406130268199,0.000844808978226792
"283","query_1",TRUE,1.09676583317831e-15,937,2880,199,0.0690972222222222,0.212379935965848,"GO:0016772","GO:MF","transferase activity, transferring phosphorus-containing groups",25063,2966,0.104270369400052,0.0010538021605592
"284","query_1",TRUE,6.366018342205e-10,1216,2893,213,0.073625993778085,0.175164473684211,"GO:0072359","GO:BP","circulatory system development",26944,17886,0.103674860063276,0.000870643969973002
"285","query_1",TRUE,2.13496467848678e-16,977,2893,200,0.0691323885240235,0.204708290685773,"GO:0032880","GO:BP","regulation of protein localization",26944,8156,0.103359173126615,0.00101602009687752
"286","query_1",TRUE,2.13496467848678e-16,977,2893,200,0.0691323885240235,0.204708290685773,"GO:0045087","GO:BP","innate immune response",26944,11659,0.103359173126615,0.00101602009687752
"287","query_1",TRUE,0.000153283584575368,1497,2893,226,0.0781195990321466,0.150968603874415,"GO:1901701","GO:BP","cellular response to oxygen-containing compound",26944,22188,0.102961275626424,0.000751213658792773
"288","query_1",TRUE,2.36512723121579e-34,613,2893,180,0.0622191496716212,0.293637846655791,"GO:0051301","GO:BP","cell division",26944,14080,0.102681118083286,0.00145106875244364
"289","query_1",TRUE,6.42724953850978e-18,916,2893,195,0.0674040788109229,0.212882096069869,"GO:0098657","GO:BP","import into cell",26944,19355,0.102389078498294,0.00105607200786367
"290","query_1",TRUE,1.05486259756947e-25,743,2893,186,0.0642931213273419,0.250336473755047,"GO:0016567","GO:BP","protein ubiquitination",26944,5317,0.102310231023102,0.00123961571912707
"291","query_1",TRUE,6.99705155096061e-36,588,2893,178,0.0615278257863809,0.302721088435374,"GO:0051276","GO:BP","chromosome organization",26944,14061,0.102269462798047,0.00149521405501212
"292","query_1",TRUE,1.54429118823396e-16,973,2935,199,0.0678023850085179,0.204522096608428,"GO:0005768","GO:CC","endosome",26995,336,0.101842374616172,0.00101495658382955
"293","query_1",TRUE,0.00390158298510021,1569,2893,227,0.0784652609747667,0.144678138942001,"GO:0030182","GO:BP","neuron differentiation",26944,6936,0.101748095024653,0.000720071436161861
"294","query_1",TRUE,2.83282847709892e-13,1041,2893,200,0.0691323885240235,0.192122958693564,"GO:0019220","GO:BP","regulation of phosphate metabolic process",26944,5787,0.101677681748856,0.000953986830211809
"295","query_1",TRUE,3.14481568277687e-13,1042,2893,200,0.0691323885240235,0.191938579654511,"GO:0051174","GO:BP","regulation of phosphorus metabolic process",26944,13998,0.101651842439644,0.000953077606726822
"296","query_1",TRUE,2.10111435040728e-17,912,2893,193,0.0667127549256827,0.211622807017544,"GO:0048871","GO:BP","multicellular organismal-level homeostasis",26944,13539,0.101445466491459,0.00104978881838925
"297","query_1",TRUE,1.46524516686239e-12,1050,2893,199,0.0687867265814034,0.18952380952381,"GO:1902533","GO:BP","positive regulation of intracellular signal transduction",26944,22897,0.100938371798123,0.000941136410392227
"298","query_1",TRUE,1.55816513627787e-14,980,2893,195,0.0674040788109229,0.198979591836735,"GO:0070925","GO:BP","organelle assembly",26944,16870,0.100697134004648,0.000987609301760224
"299","query_1",TRUE,2.15648779709692e-18,880,2935,190,0.0647359454855196,0.215909090909091,"GO:1990234","GO:CC","transferase complex",26995,3836,0.0996068152031455,0.00107061856396242
"300","query_1",TRUE,1.25905387230241e-10,1005,2880,193,0.0670138888888889,0.192039800995025,"GO:0008092","GO:MF","cytoskeletal protein binding",25063,1544,0.0993564993564994,0.000953368899426991
"301","query_1",TRUE,1.28771459756015e-15,951,2935,193,0.0657580919931857,0.202944269190326,"GO:0016604","GO:CC","nuclear body",26995,765,0.0993309315491508,0.00100695214368633
"302","query_1",TRUE,0.000341929907100966,1417,2893,214,0.0739716557207051,0.151023288637968,"GO:0006629","GO:BP","lipid metabolic process",26944,2369,0.0993039443155452,0.000751281830740416
"303","query_1",TRUE,9.53014645522669e-09,1161,2893,201,0.0694780504666436,0.17312661498708,"GO:0010243","GO:BP","response to organonitrogen compound",26944,4060,0.099161322150962,0.000860273960876795
"304","query_1",TRUE,0.000523679372704984,1417,2893,213,0.073625993778085,0.150317572335921,"GO:1902679","GO:BP","negative regulation of RNA biosynthetic process",26944,22991,0.0988399071925754,0.000747771167979947
"305","query_1",TRUE,8.24789064423383e-27,665,2893,175,0.0604908399585206,0.263157894736842,"GO:0000226","GO:BP","microtubule cytoskeleton organization",26944,62,0.0983698707138842,0.0013016329915617
"306","query_1",TRUE,0.000794457098193017,1409,2893,211,0.0729346698928448,0.149751596877218,"GO:0045892","GO:BP","negative regulation of DNA-templated transcription",26944,12088,0.098093909809391,0.000744934182770131
"307","query_1",TRUE,1.39859661597999e-07,1188,2893,200,0.0691323885240235,0.168350168350168,"GO:0034097","GO:BP","response to cytokine",26944,8691,0.098015192354815,0.000836657303077016
"308","query_1",TRUE,1.69325468872636e-38,499,2893,165,0.0570342205323194,0.330661322645291,"GO:0048285","GO:BP","organelle fission",26944,13052,0.0972877358490566,0.00162968596445309
"309","query_1",TRUE,4.9022262083784e-07,1102,2880,193,0.0670138888888889,0.17513611615245,"GO:0046914","GO:MF","transition metal ion binding",25063,6240,0.0969362129583124,0.000869996393797331
"310","query_1",TRUE,2.57430740265616e-06,1221,2893,199,0.0687867265814034,0.162981162981163,"GO:0048646","GO:BP","anatomical structure formation involved in morphogenesis",26944,13329,0.0967428293631502,0.000810107206900974
"311","query_1",TRUE,9.67264112098017e-17,781,2880,177,0.0614583333333333,0.22663252240717,"GO:0019901","GO:MF","protein kinase binding",25063,3730,0.096694892105982,0.00112281146917026
"312","query_1",TRUE,6.71426426229902e-09,1091,2893,192,0.0663670929830626,0.175985334555454,"GO:0048878","GO:BP","chemical homeostasis",26944,13544,0.0963855421686747,0.000874131843666983
"313","query_1",TRUE,5.86734244023334e-11,1010,2893,188,0.0649844452125821,0.186138613861386,"GO:0044087","GO:BP","regulation of cellular component biogenesis",26944,11272,0.0963361516781962,0.00092407586269609
"314","query_1",TRUE,7.57448943839029e-07,1181,2893,196,0.067749740753543,0.165961049957663,"GO:0035295","GO:BP","tube development",26944,9257,0.0962199312714777,0.000824754414645282
"315","query_1",TRUE,1.91972536363901e-08,1089,2893,190,0.0656757690978223,0.174471992653811,"GO:0040012","GO:BP","regulation of locomotion",26944,10241,0.095429432446007,0.000866604483994043
"316","query_1",TRUE,5.61111148219892e-10,1037,2935,187,0.0637137989778535,0.180327868852459,"GO:0009986","GO:CC","cell surface",26995,661,0.094159113796576,0.000895304439417334
"317","query_1",TRUE,1.19000812919434e-10,975,2893,182,0.0629104735568614,0.186666666666667,"GO:0051050","GO:BP","positive regulation of transport",26944,13899,0.094105480868666,0.000926460893932954
"318","query_1",TRUE,8.02718001225056e-08,1127,2935,191,0.065076660988075,0.169476486246673,"GO:0042175","GO:CC","nuclear outer membrane-endoplasmic reticulum membrane network",26995,1778,0.0940423436730675,0.000841901109678557
"319","query_1",TRUE,2.17744065629404e-25,624,2893,165,0.0570342205323194,0.264423076923077,"GO:0006338","GO:BP","chromatin remodeling",26944,2149,0.0938299687233438,0.00130696692581577
"320","query_1",TRUE,2.10114742935398e-14,848,2893,175,0.0604908399585206,0.206367924528302,"GO:0046649","GO:BP","lymphocyte activation",26944,12692,0.0935578722266774,0.00102311359776435
"321","query_1",TRUE,0.0051013803826199,1408,2935,203,0.0691652470187394,0.144176136363636,"GO:0098590","GO:CC","plasma membrane region",26995,3217,0.0934837669813493,0.000717143437519319
"322","query_1",TRUE,3.19485001557532e-18,744,2893,169,0.0584168683027999,0.227150537634409,"GO:0050778","GO:BP","positive regulation of immune response",26944,13681,0.0929337365960957,0.00112481821539936
"323","query_1",TRUE,1.34343052636422e-07,1069,2893,184,0.0636017974421016,0.172123479887746,"GO:0043069","GO:BP","negative regulation of programmed cell death",26944,10865,0.0928823826350328,0.000854833876509026
"324","query_1",TRUE,0.00154562429383286,1287,2893,194,0.0670584168683028,0.150738150738151,"GO:0048666","GO:BP","neuron development",26944,13349,0.092822966507177,0.000749478938289681
"325","query_1",TRUE,0.000616867923328791,1239,2893,190,0.0656757690978223,0.153349475383374,"GO:0006811","GO:BP","monoatomic ion transport",26944,2520,0.0919651500484027,0.00076229756486049
"326","query_1",TRUE,1.14701208136311e-07,1045,2893,181,0.0625648116142413,0.173205741626794,"GO:2000145","GO:BP","regulation of cell motility",26944,26166,0.0919248349415947,0.000860076076342443
"327","query_1",TRUE,0.000773935600086712,1243,2893,190,0.0656757690978223,0.152855993563958,"GO:0009790","GO:BP","embryo development",26944,3715,0.0918762088974855,0.00075985866628807
"328","query_1",TRUE,3.23407691975458e-30,529,2893,157,0.0542689249913584,0.296786389413989,"GO:0044770","GO:BP","cell cycle phase transition",26944,11534,0.0917592051431911,0.00146391723739236
"329","query_1",TRUE,1.27740231576429e-07,1039,2893,180,0.0622191496716212,0.173243503368624,"GO:0043066","GO:BP","negative regulation of apoptotic process",26944,10862,0.0915564598168871,0.000860229442308473
"330","query_1",TRUE,8.412559778197e-42,408,2893,151,0.0521949533356377,0.370098039215686,"GO:0007059","GO:BP","chromosome segregation",26944,2689,0.0914874280521054,0.00181825844556965
"331","query_1",TRUE,3.46142916371699e-06,1097,2893,182,0.0629104735568614,0.165907019143118,"GO:0008284","GO:BP","positive regulation of cell population proliferation",26944,3186,0.0912280701754386,0.000824101808269545
"332","query_1",TRUE,1.40678557527788e-37,442,2893,152,0.0525406152782579,0.343891402714932,"GO:0000280","GO:BP","nuclear division",26944,79,0.0911544227886057,0.00169177430395174
"333","query_1",TRUE,9.98285597156673e-47,379,2935,151,0.0514480408858603,0.398416886543536,"GO:0098687","GO:CC","chromosomal region",26995,3245,0.0911285455642728,0.00195424984631313
"334","query_1",TRUE,6.63619672017752e-07,1104,2935,184,0.0626916524701874,0.166666666666667,"GO:0098827","GO:CC","endoplasmic reticulum subcompartment",26995,3269,0.0911116613023025,0.000827831329366642
"335","query_1",TRUE,1.45930173512445e-13,824,2893,169,0.0584168683027999,0.205097087378641,"GO:0001817","GO:BP","regulation of cytokine production",26944,479,0.0909335485606672,0.00101656275470461
"336","query_1",TRUE,2.99002191834796e-13,830,2893,169,0.0584168683027999,0.203614457831325,"GO:0001816","GO:BP","cytokine production",26944,478,0.0907869997313994,0.00100927759015566
"337","query_1",TRUE,6.84717676208652e-07,1097,2935,183,0.062350936967632,0.166818596171376,"GO:0005789","GO:CC","endoplasmic reticulum membrane",26995,354,0.0907738095238095,0.000828551054365174
"338","query_1",TRUE,1.03517597248893e-09,941,2893,174,0.0601451780159004,0.184909670563231,"GO:0060284","GO:BP","regulation of cell development",26944,14966,0.0907668231611894,0.00091749650006723
"339","query_1",TRUE,1.00556773347524e-12,777,2880,165,0.0572916666666667,0.212355212355212,"GO:0016301","GO:MF","kinase activity",25063,2763,0.0902378999179655,0.00105202754399388
"340","query_1",TRUE,5.00625015403937e-08,984,2893,174,0.0601451780159004,0.176829268292683,"GO:0030334","GO:BP","regulation of cell migration",26944,7017,0.0897601238070673,0.00087769519260113
"341","query_1",TRUE,1.18776824911931e-09,953,2935,174,0.0592844974446337,0.182581322140609,"GO:0140535","GO:CC","intracellular protein-containing complex",26995,3560,0.0895061728395062,0.000905931508454059
"342","query_1",TRUE,7.39059126678385e-25,573,2893,155,0.0535776011061182,0.270506108202443,"GO:0006281","GO:BP","DNA repair",26944,2116,0.0894402769763416,0.00133567147652019
"343","query_1",TRUE,9.79303864311022e-06,1074,2893,177,0.0611821638437608,0.164804469273743,"GO:0071345","GO:BP","cellular response to cytokine stimulus",26944,17097,0.0892361986387698,0.000818510357393067
"344","query_1",TRUE,1.16708493251331e-10,877,2893,168,0.0580712063601797,0.191562143671608,"GO:0042325","GO:BP","regulation of phosphorylation",26944,10439,0.0891246684350133,0.000949976391955736
"345","query_1",TRUE,7.53489157378492e-13,811,2893,165,0.0570342205323194,0.203452527743527,"GO:0031347","GO:BP","regulation of defense response",26944,7395,0.0890928725701944,0.00100827087655404
"346","query_1",TRUE,1.12037341979793e-13,782,2893,163,0.0563428966470792,0.20843989769821,"GO:0061024","GO:BP","membrane organization",26944,15620,0.0887074829931973,0.00103264880754404
"347","query_1",TRUE,1.64402782141964e-11,838,2893,165,0.0570342205323194,0.196897374701671,"GO:0065009","GO:BP","regulation of molecular function",26944,16386,0.088448137228625,0.000976062799288953
"348","query_1",TRUE,0.0482708866633029,1276,2893,184,0.0636017974421016,0.144200626959248,"GO:0019953","GO:BP","sexual reproduction",26944,6302,0.0882705684816503,0.000716939447839733
"349","query_1",TRUE,9.14806466328169e-14,708,2880,157,0.0545138888888889,0.221751412429379,"GO:0016746","GO:MF","acyltransferase activity",25063,2944,0.0875139353400223,0.00109759507829978
"350","query_1",TRUE,3.04929675685869e-09,928,2935,169,0.0575809199318569,0.182112068965517,"GO:0012506","GO:CC","vesicle membrane",26995,688,0.0874967641729226,0.000903417215710906
"351","query_1",TRUE,5.02188724185794e-07,968,2893,168,0.0580712063601797,0.173553719008264,"GO:0009617","GO:BP","response to bacterium",26944,3580,0.087024087024087,0.000861333066730241
"352","query_1",TRUE,3.09373692329887e-09,914,2935,167,0.0568994889267462,0.182713347921225,"GO:0030659","GO:CC","cytoplasmic vesicle membrane",26995,948,0.0867757859184204,0.000906291125673274
"353","query_1",TRUE,5.44022462930869e-06,1006,2893,169,0.0584168683027999,0.167992047713718,"GO:0007417","GO:BP","central nervous system development",26944,2946,0.086688894588356,0.000833964563908086
"354","query_1",TRUE,1.00288964666604e-07,927,2893,165,0.0570342205323194,0.177993527508091,"GO:0035239","GO:BP","tube morphogenesis",26944,9225,0.0863874345549738,0.000883077820563939
"355","query_1",TRUE,3.09078771444387e-28,489,2893,146,0.0504666436225372,0.298568507157464,"GO:0007346","GO:BP","regulation of mitotic cell cycle",26944,2889,0.0863394441159077,0.00147108462263153
"356","query_1",TRUE,4.82979570847345e-15,706,2893,155,0.0535776011061182,0.219546742209632,"GO:0051603","GO:BP","proteolysis involved in protein catabolic process",26944,14275,0.0861350375104196,0.00108660219493643
"357","query_1",TRUE,1.30774565603917e-10,816,2893,159,0.0549602488765987,0.194852941176471,"GO:0001932","GO:BP","regulation of protein phosphorylation",26944,551,0.0857373955244001,0.000965705314112356
"358","query_1",TRUE,5.87374586415229e-15,701,2893,154,0.0532319391634981,0.219686162624822,"GO:0006897","GO:BP","endocytosis",26944,2580,0.0856983861992209,0.00108721359158186
"359","query_1",TRUE,2.39190129341203e-05,1059,2935,171,0.0582623509369676,0.161473087818697,"GO:0099512","GO:CC","supramolecular fiber",26995,3365,0.085628442663996,0.000801809933534177
"360","query_1",TRUE,7.48020333510299e-13,751,2893,156,0.0539232630487383,0.207723035952064,"GO:0051129","GO:BP","negative regulation of cellular component organization",26944,13954,0.0856201975850713,0.00102870821285028
"361","query_1",TRUE,0.00395167425061881,1131,2893,172,0.0594538541306602,0.152077807250221,"GO:0031175","GO:BP","neuron projection development",26944,7333,0.0854870775347913,0.000755557410283049
"362","query_1",TRUE,3.75614499497277e-05,1066,2935,171,0.0582623509369676,0.160412757973734,"GO:0099081","GO:CC","supramolecular polymer",26995,3342,0.0854786303424144,0.000796580758615068
"363","query_1",TRUE,0.0480556483103139,1124,2880,170,0.0590277777777778,0.151245551601424,"GO:0140677","GO:MF","molecular function activator activity",25063,10572,0.0849150849150849,0.000751414427157001
"364","query_1",TRUE,5.9380591571009e-06,970,2893,164,0.0566885585896993,0.169072164948454,"GO:0045597","GO:BP","positive regulation of cell differentiation",26944,11844,0.0849081025110018,0.000839104307316836
"365","query_1",TRUE,1.66641943217802e-07,904,2893,161,0.0556515727618389,0.178097345132743,"GO:0022603","GO:BP","regulation of anatomical structure morphogenesis",26944,6848,0.0848037924677377,0.000883418885959401
"366","query_1",TRUE,5.044610916073e-18,623,2893,149,0.0515036294503975,0.239165329052969,"GO:0051640","GO:BP","organelle localization",26944,14308,0.0847554038680319,0.00118210343008334
"367","query_1",TRUE,2.01599589299605e-15,668,2893,150,0.0518492913930176,0.224550898203593,"GO:0002521","GO:BP","leukocyte differentiation",26944,1050,0.08424599831508,0.00111072852684075
"368","query_1",TRUE,5.01931709268531e-08,869,2893,158,0.0546145869339786,0.181818181818182,"GO:0019725","GO:BP","cellular homeostasis",26944,6234,0.0839978734715577,0.000901587192896862
"369","query_1",TRUE,0.000190353997641749,1019,2893,164,0.0566885585896993,0.160942100098135,"GO:0000122","GO:BP","negative regulation of transcription by RNA polymerase II",26944,49,0.0838445807770961,0.000799039204078998
"370","query_1",TRUE,1.4058188358448e-09,811,2893,155,0.0535776011061182,0.191122071516646,"GO:0006954","GO:BP","inflammatory response",26944,2616,0.0836933045356371,0.000947163550702276
"371","query_1",TRUE,6.17757107458582e-14,686,2893,149,0.0515036294503975,0.217201166180758,"GO:0051248","GO:BP","negative regulation of protein metabolic process",26944,14043,0.0832634814193909,0.001074675523724
"372","query_1",TRUE,9.11893763602173e-10,793,2893,153,0.052886277220878,0.192938209331652,"GO:0001944","GO:BP","vasculature development",26944,560,0.0830168204015193,0.000955972170587923
"373","query_1",TRUE,1.33340392770769e-05,885,2880,156,0.0541666666666667,0.176271186440678,"GO:0008289","GO:MF","lipid binding",25063,1643,0.0828685258964144,0.000874243443174176
"374","query_1",TRUE,2.04238168434383e-14,624,2880,145,0.0503472222222222,0.232371794871795,"GO:0003682","GO:MF","chromatin binding",25063,328,0.0827625570776256,0.00114860583016477
"375","query_1",TRUE,4.76667611329612e-11,701,2880,148,0.0513888888888889,0.211126961483595,"GO:0016773","GO:MF","phosphotransferase activity, alcohol group as acceptor",25063,2967,0.0826584752862329,0.00104490256989551
"376","query_1",TRUE,5.29679162172187e-16,640,2935,146,0.0497444633730835,0.228125,"GO:0005773","GO:CC","vacuole",26995,340,0.0816783216783217,0.0011276961399579
"377","query_1",TRUE,0.00492605081898576,1041,2893,160,0.0553059108192188,0.153698366954851,"GO:0044255","GO:BP","cellular lipid metabolic process",26944,11307,0.0813421453990849,0.000763189464169447
"378","query_1",TRUE,0.00189484784433515,1017,2893,159,0.0549602488765987,0.156342182890855,"GO:0019637","GO:BP","organophosphate metabolic process",26944,6166,0.0813299232736573,0.000776190952737782
"379","query_1",TRUE,1.76025384349095e-09,803,2935,152,0.0517887563884157,0.189290161892902,"GO:0098552","GO:CC","side of membrane",26995,3188,0.0813269127875869,0.000937880821262746
"380","query_1",TRUE,7.11200591729791e-08,823,2893,151,0.0521949533356377,0.183475091130012,"GO:1901699","GO:BP","cellular response to nitrogen compound",26944,22186,0.081270182992465,0.000909383817183741
"381","query_1",TRUE,7.91738435247661e-07,802,2880,149,0.0517361111111111,0.185785536159601,"GO:0019904","GO:MF","protein domain specific binding",25063,3733,0.0809342748506247,0.000920662382600099
"382","query_1",TRUE,4.2348578995418e-08,757,2880,147,0.0510416666666667,0.194187582562748,"GO:0008270","GO:MF","zinc ion binding",25063,1637,0.080835853725598,0.000961790107301753
"383","query_1",TRUE,6.61824511888315e-10,742,2893,146,0.0504666436225372,0.196765498652291,"GO:0031401","GO:BP","positive regulation of protein modification process",26944,7416,0.0803301237964237,0.000974330398107397
"384","query_1",TRUE,3.96015017629843e-28,422,2893,133,0.0459730383684756,0.315165876777251,"GO:0044772","GO:BP","mitotic cell cycle phase transition",26944,11536,0.0802413273001508,0.00154927690703756
"385","query_1",TRUE,6.01721787283212e-08,800,2893,148,0.0511579675077774,0.185,"GO:0030155","GO:BP","regulation of cell adhesion",26944,6925,0.0801516382344977,0.00091671234743398
"386","query_1",TRUE,6.02620047018817e-29,423,2935,134,0.0456558773424191,0.316784869976359,"GO:0005819","GO:CC","spindle",26995,371,0.0798094103633115,0.00155691753565515
"387","query_1",TRUE,0.0213891238257345,1044,2893,157,0.0542689249913584,0.150383141762452,"GO:0040007","GO:BP","growth",26944,10236,0.079756159512319,0.000746742514144112
"388","query_1",TRUE,0.00986888431732198,1022,2893,156,0.0539232630487383,0.152641878669276,"GO:0006812","GO:BP","monoatomic cation transport",26944,2521,0.0796934865900383,0.000757846259227143
"389","query_1",TRUE,0.00694886863232772,1008,2893,155,0.0535776011061182,0.153769841269841,"GO:0009725","GO:BP","response to hormone",26944,3660,0.0794668033837478,0.000763371936970103
"390","query_1",TRUE,1.02263708509297e-08,761,2893,145,0.050120981679917,0.19053876478318,"GO:0001568","GO:BP","blood vessel development",26944,358,0.0793650793650794,0.000943724718753763
"391","query_1",TRUE,0.0342072050874732,1045,2893,156,0.0539232630487383,0.149282296650718,"GO:0000902","GO:BP","cell morphogenesis",26944,242,0.0792280345352971,0.000741281038173598
"392","query_1",TRUE,3.75867436737188e-26,429,2893,131,0.0452817144832354,0.305361305361305,"GO:1901987","GO:BP","regulation of cell cycle phase transition",26944,22456,0.0788681517158338,0.00150149289656319
"393","query_1",TRUE,6.81368418080272e-06,786,2880,143,0.0496527777777778,0.181933842239186,"GO:0042803","GO:MF","protein homodimerization activity",25063,5645,0.0780141843971631,0.000901412002017146
"394","query_1",TRUE,0.00733312886539067,970,2893,150,0.0518492913930176,0.154639175257732,"GO:0007167","GO:BP","enzyme-linked receptor protein signaling pathway",26944,2762,0.0776598498576236,0.000767473451814179
"395","query_1",TRUE,0.00340432421945162,934,2893,147,0.0508123055651573,0.157387580299786,"GO:0098609","GO:BP","cell-cell adhesion",26944,19347,0.0768225764306245,0.000780891012581907
"396","query_1",TRUE,1.18976652442558e-16,533,2893,131,0.0452817144832354,0.24577861163227,"GO:0002253","GO:BP","activation of immune response",26944,792,0.0764740221833041,0.00121244093978056
"397","query_1",TRUE,3.69555996665627e-44,271,2935,122,0.0415672913117547,0.450184501845018,"GO:0000775","GO:CC","chromosome, centromeric region",26995,86,0.0761072988147224,0.00219158395832398
"398","query_1",TRUE,2.16777493897892e-11,633,2893,134,0.0463187003110958,0.211690363349131,"GO:0050865","GO:BP","regulation of cell activation",26944,13748,0.0760068065796937,0.00104649482805075
"399","query_1",TRUE,6.20497333273459e-07,747,2893,137,0.0473556861389561,0.183400267737617,"GO:0071417","GO:BP","cellular response to organonitrogen compound",26944,17169,0.0752747252747253,0.000908208012781205
"400","query_1",TRUE,2.15398511230053e-05,795,2893,138,0.0477013480815762,0.173584905660377,"GO:0002252","GO:BP","immune effector process",26944,791,0.0748373101952278,0.000860099784040163
"401","query_1",TRUE,9.64870744727136e-06,778,2893,137,0.0473556861389561,0.176092544987147,"GO:0060322","GO:BP","head development",26944,15000,0.0746390629256333,0.000872353092873767
"402","query_1",TRUE,5.75277599107109e-11,621,2893,131,0.0452817144832354,0.210950080515298,"GO:0031329","GO:BP","regulation of cellular catabolic process",26944,7378,0.0745589072282299,0.00104260763332047
"403","query_1",TRUE,3.08801676861608e-13,570,2893,129,0.0445903905979952,0.226315789473684,"GO:0019941","GO:BP","modification-dependent protein catabolic process",26944,6301,0.0745018769852729,0.00111740070075749
"404","query_1",TRUE,2.10465916850647e-34,309,2893,119,0.041133771171794,0.385113268608414,"GO:0098813","GO:BP","nuclear chromosome segregation",26944,19446,0.0743285446595878,0.00188152704102203
"405","query_1",TRUE,1.13705574106851e-12,579,2893,129,0.0445903905979952,0.22279792746114,"GO:0043632","GO:BP","modification-dependent macromolecule catabolic process",26944,11169,0.0743087557603687,0.00110024606278226
"406","query_1",TRUE,1.40272572584527e-18,468,2893,124,0.0428620808848946,0.264957264957265,"GO:0030099","GO:BP","myeloid cell differentiation",26944,6914,0.0737875632252306,0.00130462457849579
"407","query_1",TRUE,1.40766301655525e-05,768,2893,135,0.0466643622537159,0.17578125,"GO:0055082","GO:BP","intracellular chemical homeostasis",26944,14700,0.0737503414367659,0.000870706529976491
"408","query_1",TRUE,6.56698719177828e-10,596,2880,128,0.0444444444444444,0.214765100671141,"GO:0004672","GO:MF","protein kinase activity",25063,975,0.0736478711162255,0.00106100795755968
"409","query_1",TRUE,2.88736117662911e-13,557,2893,127,0.0438990667127549,0.228007181328546,"GO:0006511","GO:BP","ubiquitin-dependent protein catabolic process",26944,2261,0.0736231884057971,0.00112542258731994
"410","query_1",TRUE,0.000160632403401401,806,2893,136,0.047010024196336,0.168734491315136,"GO:0097435","GO:BP","supramolecular fiber organization",26944,19199,0.0735333874020005,0.000836169238194489
"411","query_1",TRUE,9.22671062863987e-09,657,2893,130,0.0449360525406153,0.197869101978691,"GO:0048514","GO:BP","blood vessel morphogenesis",26944,13224,0.0732394366197183,0.000978573014719996
"412","query_1",TRUE,1.89788390653915e-16,494,2893,124,0.0428620808848946,0.251012145748988,"GO:0061919","GO:BP","process utilizing autophagic mechanism",26944,16215,0.0732211396516091,0.00123695091599208
"413","query_1",TRUE,1.89788390653915e-16,494,2893,124,0.0428620808848946,0.251012145748988,"GO:0006914","GO:BP","autophagy",26944,2592,0.0732211396516091,0.00123695091599208
"414","query_1",TRUE,5.9233293449256e-12,578,2893,127,0.0438990667127549,0.219723183391003,"GO:0002694","GO:BP","regulation of leukocyte activation",26944,1219,0.073177758571017,0.00108503885208016
"415","query_1",TRUE,1.5946539790353e-14,526,2893,125,0.0432077428275147,0.237642585551331,"GO:0009896","GO:BP","positive regulation of catabolic process",26944,3794,0.0731207955542556,0.00117209659951335
"416","query_1",TRUE,0.000444933893799156,770,2880,133,0.0461805555555556,0.172727272727273,"GO:0016788","GO:MF","hydrolase activity, acting on ester bonds",25063,2980,0.0728767123287671,0.000855635615028307
"417","query_1",TRUE,0.000199148371559191,752,2880,132,0.0458333333333333,0.175531914893617,"GO:0016462","GO:MF","pyrophosphatase activity",25063,2808,0.0726872246696035,0.000869336143308746
